"dataset_identifier","file_name","individual_id","keepornot","scientific_name","common_name","abbreviated_name","sex","age_class","device_id","device_type","deployment_site","deployment_year","deployment_month","deployment_day","deployment_time","deployment_decimal_longitude","deployment_decimal_latitude","data_contact","contact_email","comments"
"ANFS_BAS_BirdIsland","","181_2161","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","2161","PTT","Bird Island, South Georgia",1999,2,16,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","210_2162","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","2162","PTT","Bird Island, South Georgia",1999,2,18,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","287_6075","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","6075","PTT","Bird Island, South Georgia",1999,2,22,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","182_2161","Discard","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","2161","PTT","Bird Island, South Georgia",1999,2,25,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","382_9376","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","9376","PTT","Bird Island, South Georgia",1999,2,25,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","159_2160","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","2160","PTT","Bird Island, South Georgia",1999,2,26,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","211_2162","Discard","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","2162","PTT","Bird Island, South Georgia",1999,2,26,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","383_9376","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","9376","PTT","Bird Island, South Georgia",1999,3,3,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","288_6075","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","6075","PTT","Bird Island, South Georgia",1999,3,6,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","209_2162","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","2162","PTT","Bird Island, South Georgia",1999,3,8,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","183_2161","Discard","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","2161","PTT","Bird Island, South Georgia",1999,3,11,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","160_2160","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","2160","PTT","Bird Island, South Georgia",1999,3,14,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","384_9376","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","9376","PTT","Bird Island, South Georgia",1999,3,15,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","212_2162","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","2162","PTT","Bird Island, South Georgia",1999,3,16,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","289_6075","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","6075","PTT","Bird Island, South Georgia",1999,3,23,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","213_2162","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","2162","PTT","Bird Island, South Georgia",1999,3,28,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","305_6076","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","U","","6076","PTT","Bird Island, South Georgia",1999,4,5,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","364_9374","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","9374","PTT","Bird Island, South Georgia",1999,4,5,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","229_2163","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","2163","PTT","Bird Island, South Georgia",1999,4,6,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","246_6072","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","6072","PTT","Bird Island, South Georgia",1999,4,6,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","325_9301","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","9301","PTT","Bird Island, South Georgia",1999,4,6,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","391_9377","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","9377","PTT","Bird Island, South Georgia",1999,4,6,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","357_9373","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","9373","PTT","Bird Island, South Georgia",1999,4,7,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","369_9375","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","9375","PTT","Bird Island, South Georgia",1999,4,8,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","262_6073","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","6073","PTT","Bird Island, South Georgia",1999,4,10,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_BAS_BirdIsland","","271_6074","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","6074","PTT","Bird Island, South Georgia",1999,4,10,"",-38.05,-54.007,"Iain Staniland","ijs@bas.ac.uk",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B546-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B547","PTT","Nyroysa, Bouvet Island",2007,12,19,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B603-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B604","PTT","Nyroysa, Bouvet Island",2007,12,19,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B605-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B606","PTT","Nyroysa, Bouvet Island",2007,12,19,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B607-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B608","PTT","Nyroysa, Bouvet Island",2007,12,19,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B609-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B610","PTT","Nyroysa, Bouvet Island",2007,12,20,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B611-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B612","PTT","Nyroysa, Bouvet Island",2007,12,20,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B613-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B614","PTT","Nyroysa, Bouvet Island",2007,12,20,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B615-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B616","PTT","Nyroysa, Bouvet Island",2007,12,20,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B617-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B618","PTT","Nyroysa, Bouvet Island",2007,12,20,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B639-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B640","PTT","Nyroysa, Bouvet Island",2007,12,22,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B683-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B684","PTT","Nyroysa, Bouvet Island",2007,12,25,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B706-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B707","PTT","Nyroysa, Bouvet Island",2007,12,26,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B760-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B761","PTT","Nyroysa, Bouvet Island",2007,12,29,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B764-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B765","PTT","Nyroysa, Bouvet Island",2007,12,30,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B770-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B771","PTT","Nyroysa, Bouvet Island",2007,12,30,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B778-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B779","PTT","Nyroysa, Bouvet Island",2007,12,31,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B782-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B783","PTT","Nyroysa, Bouvet Island",2007,12,31,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B786-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B787","PTT","Nyroysa, Bouvet Island",2007,12,31,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B796-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B797","PTT","Nyroysa, Bouvet Island",2008,1,2,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B803-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B804","PTT","Nyroysa, Bouvet Island",2008,1,2,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B807-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B808","PTT","Nyroysa, Bouvet Island",2008,1,2,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B817-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B818","PTT","Nyroysa, Bouvet Island",2008,1,5,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B823-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B824","PTT","Nyroysa, Bouvet Island",2008,1,6,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B827-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B828","PTT","Nyroysa, Bouvet Island",2008,1,6,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B831-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B832","PTT","Nyroysa, Bouvet Island",2008,1,7,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B839-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B840","PTT","Nyroysa, Bouvet Island",2008,1,9,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B843-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B844","PTT","Nyroysa, Bouvet Island",2008,1,9,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B847-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B848","PTT","Nyroysa, Bouvet Island",2008,1,9,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B851-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B852","PTT","Nyroysa, Bouvet Island",2008,1,9,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B855-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B856","PTT","Nyroysa, Bouvet Island",2008,1,9,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B865-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B866","PTT","Nyroysa, Bouvet Island",2008,1,14,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B869-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B870","PTT","Nyroysa, Bouvet Island",2008,1,14,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B873-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B874","PTT","Nyroysa, Bouvet Island",2008,1,14,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B877-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B878","PTT","Nyroysa, Bouvet Island",2008,1,14,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B885-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B886","PTT","Nyroysa, Bouvet Island",2008,1,17,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B889-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B890","PTT","Nyroysa, Bouvet Island",2008,1,17,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B893-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B894","PTT","Nyroysa, Bouvet Island",2008,1,19,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B897-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","B898","PTT","Nyroysa, Bouvet Island",2008,1,19,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B800-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","x","PTT","Nyroysa, Bouvet Island",2008,1,21,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B899-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","x","PTT","Nyroysa, Bouvet Island",2008,1,21,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B543-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","x","PTT","Nyroysa, Bouvet Island",2008,1,23,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B550-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","x","PTT","Nyroysa, Bouvet Island",2008,1,23,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_NPI_Bouvet","Bouvet_ANFS","np01-B629-07","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","Adult","x","PTT","Nyroysa, Bouvet Island",2008,1,24,"",3.2868,-54.4093,"Kit Kovacs","kit.kovacs@npolar.no",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_11","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","22641","PTT","Spit Bay, Heard Island",2000,12,4,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_3","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","17694","PTT","Spit Bay, Heard Island",2000,12,5,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_7","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","17784","PTT","Spit Bay, Heard Island",2000,12,7,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_5","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","7076","PTT","Spit Bay, Heard Island",2000,12,8,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_34","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","3854","PTT","Spit Bay, Heard Island",2000,12,10,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_9","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","22641","PTT","Spit Bay, Heard Island",2000,12,10,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_30","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","7076","PTT","Spit Bay, Heard Island",2000,12,12,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_2","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","17784","PTT","Spit Bay, Heard Island",2000,12,13,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_28","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","17694","PTT","Spit Bay, Heard Island",2000,12,14,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_10","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","3854","PTT","Spit Bay, Heard Island",2000,12,15,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_77","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","22641","PTT","Spit Bay, Heard Island",2000,12,17,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_66","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","17694","PTT","Spit Bay, Heard Island",2000,12,22,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_44","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","22641","PTT","Spit Bay, Heard Island",2000,12,23,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_20","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","17784","PTT","Spit Bay, Heard Island",2000,12,24,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_82","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","7076","PTT","Spit Bay, Heard Island",2000,12,24,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_27","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","22641","PTT","Spit Bay, Heard Island",2000,12,27,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_93","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","7076","PTT","Spit Bay, Heard Island",2000,12,30,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_6","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","22641","PTT","Spit Bay, Heard Island",2001,1,2,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_69","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","17694","PTT","Spit Bay, Heard Island",2001,1,2,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_79","Discard","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","17784","PTT","Spit Bay, Heard Island",2001,1,2,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_90","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","7076","PTT","Spit Bay, Heard Island",2001,1,7,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
"ANFS_PIRSA_2000_Heard","afs_toby","ANFS_PIRSA_2000_Heard_25","Keep","Arctocephalus gazella","Antarctic fur seal","ANFS","F","","17784","PTT","Spit Bay, Heard Island",2001,1,10,"",73.74167,-53.08972,"Simon Goldsworthy","MaryAnne.Lea@utas.edu.au",""
